X,Y,PID,SSL,PMPROPERTYID,UBID,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,ADDRESSOFRECORD,OWNEROFRECORD,WARD,REPORTEDADDRESS,CITY,STATE,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,BEPS,BEPS_METRIC_TYPE,PROPERTY_BEPS_METRIC_YEAR,BEPS_PROPERTY_GROUP,PROPERTY_BEPS_METRIC,DISTANCE_FROM_BEPS_ESTIMATED,PERFORMANCE_REQUIREMENT_EST,MEETS_BEPS,LASTUPDATE,LATITUDE,LONGITUDE,XCOORD,YCOORD,MAR_ID,GIS_ID,GLOBALID,OBJECTID
-76.9714800384076,38.9011313299499,DC44860012,4486 0012,,,,,,820 26TH STREET NE,DISTRICT OF COLUMBIA,5,,WASHINGTON,DC,,,,90449,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.90112354,-76.97147776,402474.09031963,137030.40994868,294499,,{0639A2BF-CFE4-2945-E063-782F520A104C},258356
-76.9775594174085,38.8967209725019,DC45310037,4531 0037,,,,,,500 19TH STREET NE,DISTRICT OF COLUMBIA,6,,WASHINGTON,DC,,,,73976,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.89671318,-76.97755714,401946.87009214,136540.67754142,290080,,{0639A2BF-CFE5-2945-E063-782F520A104C},258357
-76.9536290466847,38.8901179138078,DC50470806,5047 0806,,,,,,3534 EAST CAPITOL ST NE,3500 EAST CAP VENTURE LLC,7,,WASHINGTON,DC,,,,138277,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.89011013,-76.95362678,404023.149843,135808.46945739,287970,,{0639A2BF-CFE6-2945-E063-782F520A104C},258358
-76.9448237481077,38.8910295898385,DC50840315,5084 0315,,,,,,100 41ST STREET NE,DISTRICT OF COLUMBIA,7,,WASHINGTON,DC,,,,107130,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.8910218,-76.94482148,404787.00019992,135910.09684491,294468,,{0639A2BF-CFE7-2945-E063-782F520A104C},258359
-76.9290894556512,38.8966470071527,DC51940826,5194 0826,,,,,,601 50TH ST NE,PROGRESSIVE NATIONAL BAPTIST CONVENTION INC,7,,WASHINGTON,DC,,,,74743,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.89663922,-76.92908719,406151.54038199,136534.61733399,289784,,{0639A2BF-CFE8-2945-E063-782F520A104C},258360
-76.9206375223932,38.8902992252592,DC52440804,5244 0804,,,,,,5600 EAST CAPITOL STREET NE,DISTRICT OF COLUMBIA,7,,WASHINGTON,DC,,,,139654,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.89029144,-76.92063526,406885.34036121,135830.56743686,289793,,{0639A2BF-CFE9-2945-E063-782F520A104C},258361
-76.9217450848442,38.8894873265586,DC52830153,5283 0153,,,,,,5601 EAST CAPITOL STREET SE,DISTRICT OF COLUMBIA,7,,WASHINGTON,DC,,,,73007,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.88947954,-76.92174283,406789.32968077,135740.35726927,294610,,{0639A2BF-CFEA-2945-E063-782F520A104C},258362
-76.9713274481551,38.8542644559109,DC57410869,5741 0869,,,,,,2412 HARTFORD ST SE,PB HAN TIV OWNER LLC,8,,WASHINGTON,DC,,,,59408,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.85425668,-76.97132518,402488.95968156,131827.83745754,148200,,{0639A2BF-CFEB-2945-E063-782F520A104C},258363
-76.9834063104182,38.8518500148931,DC58760049,5876 0049,,,,,,3100 BRUCE PL SE,BRUCE GARDENS LLC,8,,WASHINGTON,DC,,,,50912,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.85184224,-76.98340403,401440.57043235,131559.55746673,287511,,{0639A2BF-CFEC-2945-E063-782F520A104C},258364
-76.9874566389335,38.8401634431458,DC59160014,5916 0014,,,,,,1320 MISSISSIPPI AVENUE SE,DISTRICT OF COLUMBIA,8,,WASHINGTON,DC,,,,19074,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.84015567,-76.98745436,401089.17025576,130262.21038194,290141,,{0639A2BF-CFED-2945-E063-782F520A104C},258365
-76.9833770705652,38.836417290103,DC59190801,5919 0801,,,,,,1350 SOUTHERN AVENUE SE,DISTRICT OF COLUMBIA,8,,WASHINGTON,DC,,,,10120,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.83640951,-76.9833748,401443.4196594,129846.41754238,277943,,{0639A2BF-CFEE-2945-E063-782F520A104C},258366
-76.984233376246,38.8361327326299,DC59190802,5919 0802,,,,,,1328 SOUTHERN AVENUE SE,DISTRICT OF COLUMBIA,8,,WASHINGTON,DC,,,,406926,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.83612496,-76.9842311,401369.08013082,129814.81736211,286060,,{0639A2BF-CFEF-2945-E063-782F520A104C},258367
-76.9863307160967,38.8340742398048,DC59210018,5921 0018,,,,,,4300 12TH STREET SE,DISTRICT OF COLUMBIA,8,,WASHINGTON,DC,,,,27672,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.83406646,-76.98632844,401187.02007217,129586.28051082,288153,,{0639A2BF-CFF0-2945-E063-782F520A104C},258368
-76.9923954772622,38.8344095377984,DC59260004,5926 0004,,,,,,908 WAHLER PLACE SE,DISTRICT OF COLUMBIA,8,,WASHINGTON,DC,,,,70364,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.83440176,-76.9923932,400660.45000762,129623.43971603,294502,,{0639A2BF-CFF1-2945-E063-782F520A104C},258369
-76.9917328543182,38.8355351628231,DC59280043,5928 0043,,,,,,900 VARNEY STREET SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY,8,,WASHINGTON,DC,,,,98218,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.83552739,-76.99173058,400717.96976393,129748.39729628,278744,,{0639A2BF-CFF2-2945-E063-782F520A104C},258370
-76.9880630684667,38.8368453326346,DC59280091,5928 0091,,,,,,1130 VARNEY STREET SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY,8,,WASHINGTON,DC,,,,13494,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.83683756,-76.98806079,401036.57021637,129893.87036177,277895,,{0639A2BF-CFF3-2945-E063-782F520A104C},258371
-76.9930397761919,38.8402768484523,DC59340803,5934 0803,,,,,,3400 WHEELER ROAD SE,DISTRICT OF COLUMBIA,8,,WASHINGTON,DC,,,,90985,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.84026907,-76.9930375,400604.45986632,130274.74677233,294566,,{0639A2BF-CFF4-2945-E063-782F520A104C},258372
-76.9981452789143,38.8435047775766,DC5954W0801,5954W 0801,,,,,,3100 MARTIN LUTHER KING JR AVE SE,DISTRICT OF COLUMBIA,8,,WASHINGTON,DC,,,,69393,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.843497,-76.998143,400161.21094762,130633.04792083,301280,,{0639A2BF-CFF5-2945-E063-782F520A104C},258373
-77.0020991159101,38.836324847725,DC60920801,6092 0801,,,,,,3713 4TH ST SE,BOWLING GREEN APARTMENTS LIMITED PARTNERSHIP,8,,WASHINGTON,DC,,,,30651,,,,,,,,,Under Review,,38.83631707,-77.00209684,399817.94961782,129836.02672708,147489,,{0639A2BF-CFF6-2945-E063-782F520A104C},258374
-77.0031530811711,38.8354410942528,DC61180041,6118 0041,,,,,,3819 2ND ST SE,BOWLING GREEN APARTMENTS LTD PRTNSHP,8,,WASHINGTON,DC,,,,31434,,,,,,,,,Under Review,,38.83543332,-77.0031508,399726.44005077,129737.92708834,147478,,{0639A2BF-CFF7-2945-E063-782F520A104C},258375
-76.9949692789919,38.8328157739652,DC61240809,6124 0809,,,,,,3855 8TH ST SE,DISTRICT OF COLUMBIA,8,,WASHINGTON,DC,,,,232956,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.832808,-76.994967,400436.99309661,129446.50609519,289443,,{0639A2BF-CFF8-2945-E063-782F520A104C},258376
-77.0032132832145,38.8239017689183,DC62040802,6204 0802,,,,,,4600 LIVINGSTON RD SE,DISTRICT OF COLUMBIA,8,,WASHINGTON,DC,,,,327156,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,,38.823894,-77.003211,399721.1682875,128456.98542148,294600,,{0639A2BF-CFF9-2945-E063-782F520A104C},258377
-77.0516764326173,38.9021363434721,PM10016666,0028 0000,10016666,,Varsity on K (vy67),,,950 24TH ST NW,"GATEWAY BAILEY, INC",2,950 24th St NW,WASHINGTON,DC,20037,1985,Multifamily Housing,120431,120431.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,61,-3.49%,-3.49%,Does Not Meet BEPS,2023/09/14 04:00:00+00,38.90212856,-77.05167413,395517.72024817,137142.85735817,274741,,{0639A2BF-CFFA-2945-E063-782F520A104C},258378
-76.9943325167962,38.8415575867535,PM10070208,PAR 02350075,10070208,,Wheeler,,,3301 WHEELER ROAD SE,DISTRICT OF COLUMBIA,8,3301 Wheeler Rd SE,WASHINGTON,DC,20032,1966,,110558,,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,2023/05/04 04:00:00+00,38.84154981,-76.99433024,400492.21987706,130416.90998429,294563,,{0639A2BF-CFFB-2945-E063-782F520A104C},258379
-77.0793794179269,38.9494890780957,PM10179953,1770 0026,10179953,,Frequency,,,4000 BRANDYWINE ST NW,4000 BRANDYWINE STREET NW GROUND OWNER LLC,3,4000 Brandywine Street NW,WASHINGTON,DC,20016,1964,Multifamily Housing,59068,51135.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,87,,,Meets BEPS,2023/05/04 04:00:00+00,38.94948128,-77.07937711,393119.29970865,142401.13667941,265176,,{0639A2BF-CFFC-2945-E063-782F520A104C},258380
-77.0278038823271,38.9176739495964,PM10183045,0304 2506,10183045,,Lincoln Condominium,,,2001 12TH ST NW,THE LINCOLN CONDO,1,2001 12th St NW,WASHINGTON,DC,20009,2001,Multifamily Housing,133735,161876.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,77,,,Meets BEPS,2023/09/13 04:00:00+00,38.91766616,-77.02780159,397588.97991783,138866.75712509,284156,,{0639A2BF-CFFD-2945-E063-782F520A104C},258381
-77.0321345431104,38.9569556866974,PM10288675,2801 0095,10288675,,Longfellow Apartments,,,5521 COLORADO AVE NW,5521 COLARDO APARTMENTS LLC,4,5521 Colorado Avenue NW,WASHINGTON,DC,20011,1932,Multifamily Housing,66224,55075.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,62,-2.82%,-2.82%,Does Not Meet BEPS,2023/07/28 04:00:00+00,38.95694789,-77.03213225,397214.94966047,143227.49719751,254814,,{0639A2BF-CFFE-2945-E063-782F520A104C},258382
-77.0264873218922,38.9749445024001,PM10290459,2967 0077,10290459,,Walter Reed Apartments,,,6939 GEORGIA AVE NW,6939 GEORGIA APARTMENTS LLC,4,6939 Georgia Avenue NW,WASHINGTON,DC,20012,1967,Multifamily Housing,59616,59616.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,33,-19.83%,-19.83%,Does Not Meet BEPS,2023/09/19 04:00:00+00,38.9749367,-77.02648503,397704.99961177,145224.26698993,253848,,{0639A2BF-CFFF-2945-E063-782F520A104C},258383
-77.0205211529348,38.8958189746331,PM1029531,0457 0039,1029531,,600 E Street,,,600 E ST NW,6TH & E ASSOCIATES LLC,2,"600 E Street, NW",WASHINGTON,DC,20004,1975,Office,438018,356387.0,153,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Office_all,33.6,,,Meets BEPS,2023/05/04 04:00:00+00,38.89581119,-77.02051886,398220.0102831,136440.51021698,238715,,{0639A2BF-D000-2945-E063-782F520A104C},258384
-77.0440573242166,38.9011864800766,PM1030273,0118 0029,1030273,,1919 Penn Ave,,,1912 I ST NW,1919 PENNSYLVANIA ASSOCIATE LLC,2,1919 Pennsylvania Ave. NW,WASHINGTON,DC,20006,1978,Office,381951,265243.0,71,ENERGYSTARSCORE,2019,Office_all,71,,,Meets BEPS,2023/05/04 04:00:00+00,38.90117869,-77.04405503,396178.55972991,137037.0676356,241082,,{0639A2BF-D001-2945-E063-782F520A104C},258385
-77.0497888450181,38.9064027993208,PM1030284,0050 0086,1030284,,1255 23rd Street,,,1255 23RD ST NW,DWF V 1255 23RD STREET LLC,2,"1255 23rd Street, NW",WASHINGTON,DC,20037,1983,Office,83314,358737.0,71,ENERGYSTARSCORE,2019,Office_all,73,,,Meets BEPS,2023/05/04 04:00:00+00,38.90639501,-77.04978655,395681.70961708,137616.37681257,300164,,{0639A2BF-D002-2945-E063-782F520A104C},258386
-77.0360768215748,38.9053366822313,PM1034322,0197 0853,1034322,,American Chemical Society - Headquarters,,,1155 16TH ST NW,AMERICAN CHEMICAL SOCIETY,2,"1155 16th Street, N.W.",WASHINGTON,DC,20036,1954,Office,144462,115470.0,71,ENERGYSTARSCORE,2019,Office_all,84,,,Meets BEPS,2023/05/04 04:00:00+00,38.90532889,-77.03607453,396870.98969431,137497.46952234,278895,,{0639A2BF-D003-2945-E063-782F520A104C},258387
-77.0357263535311,38.9053673012223,PM1034332,0197 0854,1034332,,American Chemical Society - 1550 Building,,,1550 M ST NW,AMERICAN CHEMICAL SOCIETY,2,1550 M St. NW,WASHINGTON,DC,20036,1987,Office,96839,85277.0,71,ENERGYSTARSCORE,2019,Office_all,83,,,Meets BEPS,2023/05/04 04:00:00+00,38.90535951,-77.03572406,396901.38987334,137500.85663642,242331,,{0639A2BF-D004-2945-E063-782F520A104C},258388
-77.0336736259215,38.9034605992143,PM1034459,0216 0034,1034459,,1090 Vermont Avenue NW,,,1090 VERMONT AVE NW,1090 VERMONT AVENUE NW ASSOCIATES,2,1090 Vermont Avenue NW,WASHINGTON,DC,20005,1982,Office,229257,163045.0,71,ENERGYSTARSCORE,2019,Office_all,77,,,Meets BEPS,2023/05/04 04:00:00+00,38.90345281,-77.03367133,397079.3601463,137289.12982504,240259,,{0639A2BF-D005-2945-E063-782F520A104C},258389
-77.0393683198657,38.9186179416566,PM10362427,2562 0824,10362427,,CubeSmart - #106,,,1701 FLORIDA AVE NW,CS FLORIDA AVENUE LLC,1,1701 Florida Ave. NW,WASHINGTON,DC,20009,2017,Self-Storage Facility,97668,106000.0,21,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Nonrefrigerated warehouse (Self-Storage Facility),16.2,,,Meets BEPS,2023/05/04 04:00:00+00,38.91861015,-77.03936602,396586.13025419,138971.91686947,235649,,{0639A2BF-D006-2945-E063-782F520A104C},258390
-77.0315704681618,38.9050980674734,PM10363096,0247 0873,10363096,,A0000037 - DONOVAN_DC_LHOTOMJOAD,,,1155 14TH ST NW,LHO TOM JOAD CIRCLE DC LLC,2,1155 14TH STREET,WASHINGTON,DC,20005,2007,Hotel,112867,145297.0,54,ENERGYSTARSCORE,2019,Hotel,58,,,Meets BEPS,2023/05/04 04:00:00+00,38.90509028,-77.03156817,397261.85038883,137470.83706358,242940,,{0639A2BF-D007-2945-E063-782F520A104C},258391
-77.0224535769424,38.8963944069303,PM10363172,0430 0800,10363172,,A0000039 - MONACO_DC_JAYHAWK,,,701 E STREET NW,UNITED STATES OF AMERICA,2,700 F STREET NW,WASHINGTON,DC,20004,2001,Hotel,173622,175900.0,54,ENERGYSTARSCORE,2019,Hotel,55,,,Meets BEPS,2023/05/04 04:00:00+00,38.89638662,-77.02245129,398052.38970797,136504.42696698,301590,,{0639A2BF-D008-2945-E063-782F520A104C},258392
-77.0283926451175,38.8985271959295,PM10380316,0288 0847,10380316,,(71068A) METRO CENTER Macy's,,,1201 G ST NW,MACY'S RETAIL HOLDINGS INC,2,1201 G. STREET NW,WASHINGTON,DC,20005,1985,Retail Store,215108,272371.0,64,ENERGYSTARSCORE,2019,Retail_all,85,,,Meets BEPS,2023/05/04 04:00:00+00,38.89851941,-77.02839035,397537.26024545,136741.3271011,242928,,{0639A2BF-D009-2945-E063-782F520A104C},258393
-77.045692400523,38.9107326329171,PM10383194,0094 0031,10383194,,Washington DC EMR,,,2015 MASSACHUSETTS AVE NW,DUPONT ERH PROPCO LLC,2,2015 Massachusetts Ave NW,WASHINGTON,DC,20036,1970,Hotel,283088,280883.0,54,ENERGYSTARSCORE,2019,Hotel,96,,,Meets BEPS,2023/09/13 04:00:00+00,38.91072484,-77.0456901,396037.26018207,138096.83752693,225934,,{0639A2BF-D00A-2945-E063-782F520A104C},258394
-77.0475700481899,38.9064084982545,PM10385889,0070 0188,10385889,,Ellington Building,,,2121 WARD PL NW,ELLINGTON BUILDING LLC,2,"2121 Ward Place, N.W.",WASHINGTON,DC,20037,1994,Office,55474,51833.0,71,ENERGYSTARSCORE,2019,Office_all,16,-53.88%,-20.00%,Does Not Meet BEPS,2023/09/13 04:00:00+00,38.90640071,-77.04756775,395874.15995214,137616.90694008,279548,,{0639A2BF-D00B-2945-E063-782F520A104C},258395
-77.046252579687,38.9188181068872,PM10386105,2537 0153,10386105,,"Mendota Apts., Inc.",,,2220 20TH ST NW,MENDOTA APARTMENTS INC,1,"2220 20th Street, NW",WASHINGTON,DC,20009,1901,Multifamily Housing,87737,78091.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,98,,,Meets BEPS,2023/07/25 04:00:00+00,38.91881032,-77.04625028,395989.13005197,138994.41737494,235127,,{0639A2BF-D00C-2945-E063-782F520A104C},258396
-77.0398258054408,38.9269533957062,PM10386222,2589 0847,10386222,,5557 - Harvard Hall,,,1650 HARVARD ST NW,1650 HARVARD ST NW WASHINGTON DC LLC,1,1650 Harvard Street NW,WASHINGTON,DC,20009,1929,Multifamily Housing,174979,174979.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,56,-6.72%,-6.72%,Does Not Meet BEPS,2023/08/20 04:00:00+00,38.9269456,-77.03982351,396546.85981378,139897.2396047,236287,,{0639A2BF-D00D-2945-E063-782F520A104C},258397
-77.0355096215994,38.907943665366,PM10388826,0195 0149,10388826,,The Darcy Hotel,,,1515 RHODE ISLAND AVE NW,NW DC PROPERTY LLC,2,"1515 Rhode Island Avenue, NW",WASHINGTON,DC,200055504,1960,Hotel,183223,183223.0,54,ENERGYSTARSCORE,2019,Hotel,57,,,Meets BEPS,2023/05/04 04:00:00+00,38.90793588,-77.03550733,396920.29969826,137786.84734514,242312,,{0639A2BF-D00E-2945-E063-782F520A104C},258398
-77.019628773533,38.8856411682828,PM10397047,0493 0805,10397047,,Holiday Inn Capitol,,,550 C ST SW,FEDERAL CENTER HOTEL ASSOCIATES,6,"550 C Street, SW",WASHINGTON,DC,20024,1981,Hotel,439048,279396.0,54,ENERGYSTARSCORE,2019,Hotel,9,-35.67%,-20.00%,Does Not Meet BEPS,2023/09/14 04:00:00+00,38.88563338,-77.01962648,398297.1804129,135310.67658761,276671,,{0639A2BF-D00F-2945-E063-782F520A104C},258399
-77.015990184933,38.8836511673714,PM10397066,0537 0809,10397066,,Residence Inn Capitol,,,333 E ST SW,SOUTHWEST CAPITOL ASSOCIATES LLC,6,"333 E Street, SW",WASHINGTON,DC,20004,2005,Hotel,235962,190000.0,54,ENERGYSTARSCORE,2019,Hotel,59,,,Meets BEPS,2023/05/04 04:00:00+00,38.88364338,-77.0159879,398612.82977561,135089.70965939,277584,,{0639A2BF-D010-2945-E063-782F520A104C},258400
-77.0473239359137,38.909418017239,PM10397079,0068 0095,10397079,,Residence Inn Dupont Circle,,,2120 P STREET NW,HALIFAX SQUARE ASSOCIATES,2,"2120 P Street, NW",WASHINGTON,DC,20037,2000,Hotel,81833,81833.0,54,ENERGYSTARSCORE,2019,Hotel,60,,,Meets BEPS,2023/05/04 04:00:00+00,38.90941023,-77.04732164,395895.67974551,137950.97712128,279547,,{0639A2BF-D011-2945-E063-782F520A104C},258401
-77.021364783639,38.8786557588545,PM10402306,0472 0128,10402306,,Waterside Towers and Townhomes,,,911 6TH ST SW,TODD S DECKELBAUM TRUSTEE,6,907 6th Street SW,WASHINGTON,DC,20024,1971,Multifamily Housing,1037766,674080.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,38,-17.07%,-17.07%,Does Not Meet BEPS,2023/09/19 04:00:00+00,38.87864798,-77.02136249,398146.38041241,134535.27747059,299515,,{0639A2BF-D012-2945-E063-782F520A104C},258402
-77.0736354335555,38.9376575022493,PM10402656,1908 1073,10402656,,The Crestview - 3601 Wisconsin Ave NW,,,3601 WISCONSIN AVE NW,THE CRESTVIEW CONDOMINIUM,3,3601 Wisconsin Avenue NW,WASHINGTON,DC,20016,1986,Multifamily Housing,60748,60748.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,82,,,Meets BEPS,2023/05/04 04:00:00+00,38.93764971,-77.07363312,393616.15041492,141087.31008716,223183,,{0639A2BF-D013-2945-E063-782F520A104C},258403
-76.975753711948,38.9177862930223,PM10415097,4263 0007,10415097,,CubeSmart - #402,,,1850 NEW YORK AVE NE,1850 NY AVE SELF STORAGE PARTNERS LLC,5,1850 New York Ave NE,WASHINGTON,DC,20002,2018,Self-Storage Facility,156771,114200.0,21,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Nonrefrigerated warehouse (Self-Storage Facility),20.9,,,Meets BEPS,2023/05/04 04:00:00+00,38.9177785,-76.97575143,402102.89042303,138879.13996281,308923,,{0639A2BF-D014-2945-E063-782F520A104C},258404
-76.9457458422545,38.9012456012358,PM10419564,5058 0008,10419564,,Lotus Square (lt123),,,800 KENILWORTH AVE NE,KENILWORTH AVE APARTMENTS LLC,7,800 Kenilworth Ave NE,WASHINGTON,DC,20019,2018,Multifamily Housing,246295,246295.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,93,,,Meets BEPS,2023/06/10 04:00:00+00,38.90123781,-76.94574358,404706.32961324,137044.10691445,301198,,{0639A2BF-D015-2945-E063-782F520A104C},258405
-76.9727478672721,38.8741336697739,PM10420376,5560 0055,10420376,,The Grays on Pennsylvania Ave (gr274),,,2323 PENNSYLVANIA AVE SE,2300 PENNSYLVANIA AVENUE LLC,7,2323 Pennsylvania Ave SE,WASHINGTON,DC,20019,2009,Multifamily Housing,76800,101799.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,59,-4.81%,-4.81%,Does Not Meet BEPS,2023/09/19 04:00:00+00,38.87412589,-76.97274559,402365.01032951,134033.42746834,48543,,{0639A2BF-D016-2945-E063-782F520A104C},258406
-77.0103095500168,38.8969651956074,PM10439960,0628 0896,10439960,,Capitol Place III- 50 F Street,,,50 F ST NW,50 F STREET LLC,6,50 F Street NW,WASHINGTON,DC,20001,1985,Office,266907,212247.0,71,ENERGYSTARSCORE,2019,Office_all,81,,,Meets BEPS,2023/05/04 04:00:00+00,38.89695741,-77.01030726,399105.87029972,136567.60017677,218241,,{0639A2BF-D017-2945-E063-782F520A104C},258407
-77.0507224365289,38.9055279569961,PM10440131,0036 3072,10440131,,The Mark on M Condo Reporting,,,2311 M ST NW,THE MARK OF M CONDOMINIUM,2,2311 M Street N.W.,WASHINGTON,DC,200371445,1989,Mixed Use Property,69325,69325.0,229,SOURCEEUI_KBTU_FT,2019,Other,259.2,-11.65%,-20.00%,Does Not Meet BEPS,2023/09/14 04:00:00+00,38.90552017,-77.05072014,395600.67972768,137519.30704713,242749,,{0639A2BF-D018-2945-E063-782F520A104C},258408
-77.0087086760775,38.8288146365142,PM10443487,6201 0027,10443487,,Madison Courts Apartments,,,20 CHESAPEAKE ST SW,CHESAPEAKE PRESERVATION LLC,8,32 Chesapeake Street S.W.,WASHINGTON,DC,20032,1944,Multifamily Housing,61642,61642.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,29,-22.06%,-20.00%,Does Not Meet BEPS,2023/09/19 04:00:00+00,38.82880686,-77.00870639,399244.02036159,129002.37666575,147192,,{0639A2BF-D019-2945-E063-782F520A104C},258409
-76.9928748459437,38.9197830981752,PM10497404,3848 0820,10497404,,1060 Brentwood,,,1060 BRENTWOOD RD NE,ACADIA BRENTWOOD LLC,5,1060 Brentwood Road NE,WASHINGTON,DC,20018,1997,Strip Mall,57515,57529.0,228,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Strip shopping mall,127.5,,,Meets BEPS,2023/05/04 04:00:00+00,38.91977531,-76.99287256,400618.09029642,139100.54747466,302477,,{0639A2BF-D01A-2945-E063-782F520A104C},258410
-77.0431464197571,38.903968420576,PM1050505,0140 0089,1050505,,1899 L Street,,,1105 19TH ST NW,1899 L STREET TOWER LLC,2,"1899 L St, NW",WASHINGTON,DC,20036,1975,Office,147460,165802.0,71,ENERGYSTARSCORE,2019,Office_all,71,,,Meets BEPS,2023/05/04 04:00:00+00,38.90396063,-77.04314412,396257.72022036,137345.84764596,241298,,{0639A2BF-D01B-2945-E063-782F520A104C},258411
-76.9599158226879,38.9298257629316,PM10517231,4335 0070,10517231,,East Blade Investors LP Reporting,,,3182 BLADENSBURG RD NE,EAST BLADE INVESTORS LIMITED PARTNERSHIP,5,3172-3182 Bladensburg Rd NE,WASHINGTON,DC,20018,1996,Manufacturing/Industrial Plant,135000,93383.0,229,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Other,141.7,,,Meets BEPS,2023/05/04 04:00:00+00,38.92981797,-76.95991355,403475.79998399,140216.1073077,287710,,{0639A2BF-D01C-2945-E063-782F520A104C},258412
-77.0413683594381,38.9079997515207,PM10517262,0158 1058,10517262,,The Palladium Condominium,,,1325 18TH ST NW,"BRISTOL, RAYMOND C",2,1325 18th ST NW,WASHINGTON,DC,20036,1974,Multifamily Housing,284184,195480.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,84,,,Meets BEPS,2023/05/04 04:00:00+00,38.90799196,-77.04136606,396412.15021933,137793.28663868,226568,,{0639A2BF-D01D-2945-E063-782F520A104C},258413
-77.0440316516176,38.9251491420347,PM10523583,2584 0827,10523583,,1820 Clydesdale Place Coop,,,1820 CLYDESDALE PL NW,1820 CLYDESDALE COOPERATIVE INC,1,1820 Clydesdale PL NW,WASHINGTON,DC,20009,1927,Multifamily Housing,55350,55350.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,84,,,Meets BEPS,2023/06/13 04:00:00+00,38.92514135,-77.04402935,396182.07024553,139697.11995427,236085,,{0639A2BF-D01E-2945-E063-782F520A104C},258414
-77.0466754693879,38.9176447206475,PM10523747,2536 1117,10523747,,2029 Connecticut Avenue Condominium,,,2029 CONNECTICUT AVE NW,2029 CONNECTICUT AVE CONDO,1,2029 Connecticut Avenue NW,WASHINGTON,DC,20008,1917,Multifamily Housing,73652,117168.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,99,,,Meets BEPS,2023/05/09 04:00:00+00,38.91763693,-77.04667317,395952.39002061,138864.17992952,226222,,{0639A2BF-D01F-2945-E063-782F520A104C},258415
-77.0470690478437,38.9183795345579,PM10523750,2537 0300,10523750,,2101 Connecticut Ave COOP Apt Inc,,,2101 CONNECTICUT AVE NW,2101 CONNECTICUT AVENUE,1,2101 Connecticut Ave NW,WASHINGTON,DC,20008,1928,Multifamily Housing,236646,218059.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,77,,,Meets BEPS,2023/08/03 04:00:00+00,38.91837174,-77.04706675,395918.29987195,138945.76751033,243235,,{0639A2BF-D020-2945-E063-782F520A104C},258416
